,customerID,platform,content type,premium content,Customer Longevity,Subscription Type ,Contract Amount,Contract Term,IssueType,platform,appVersion,Upgradable,Status,profile ID,Subscribed,Video resolution,ApplicationVersion,PremiumContentType,VideoType,DRM,CDN,Platform
4899,,,,,,,,,,,,,,,False,2K,5.400000000000004,Yes,Series,PlayReady,Cloudfront,FireTV
4900,,,,,,,,,,,,,,,True,480p,3.200000000000002,No,Series,PlayReady,Cloudfront,iOS
4901,,,,,,,,,,,,,,,False,720p,6.300000000000003,No,Movie,PlayReady,Cloudfront,iOS
4902,,,,,,,,,,,,,,,False,480p,1.2000000000000002,No,Series,PlayReady,Cloudfront,Browser
4903,,,,,,,,,,,,,,,False,720p,4.000000000000003,No,Documentary,Widevine,Cloudfront,FireTV
4904,,,,,,,,,,,,,,,True,480p,5.000000000000004,No,Documentary,Widevine,Akamai,Android
4905,,,,,,,,,,,,,,,False,480p,5.400000000000004,No,Series,PlayReady,Cloudfront,FireTV
4906,,,,,,,,,,,,,,,False,480p,6.600000000000005,No,Documentary,Widevine,Cloudfront,FireTV
4907,,,,,,,,,,,,,,,True,480p,3.7000000000000015,Yes,Movie,Widevine,Akamai,iOS
4908,,,,,,,,,,,,,,,False,480p,4.500000000000004,No,Movie,Widevine,Akamai,iOS
4909,,,,,,,,,,,,,,,True,1080p,5.200000000000004,Yes,Movie,PlayReady,Cloudfront,Browser
4910,,,,,,,,,,,,,,,True,480p,1.4000000000000004,Yes,Series,Widevine,Cloudfront,iOS
4911,,,,,,,,,,,,,,,False,480p,4.3000000000000025,Yes,Movie,Widevine,Akamai,iOS
4912,,,,,,,,,,,,,,,True,720p,4.3000000000000025,Yes,Series,PlayReady,Akamai,iOS
4913,,,,,,,,,,,,,,,True,480p,5.200000000000004,No,Movie,PlayReady,Cloudfront,iOS
4914,,,,,,,,,,,,,,,True,480p,4.3000000000000025,Yes,Movie,PlayReady,Cloudfront,Android
4915,,,,,,,,,,,,,,,True,480p,2.200000000000001,No,Documentary,PlayReady,Cloudfront,FireTV
4916,,,,,,,,,,,,,,,False,480p,6.800000000000005,No,Series,Widevine,Cloudfront,Android
4917,,,,,,,,,,,,,,,False,720p,4.400000000000003,Yes,Documentary,PlayReady,Akamai,FireTV
4918,,,,,,,,,,,,,,,True,480p,1.4000000000000004,No,Movie,PlayReady,Akamai,Browser
4919,,,,,,,,,,,,,,,False,480p,2.6000000000000014,No,Series,Widevine,Akamai,iOS
4920,,,,,,,,,,,,,,,False,720p,3.3000000000000016,No,Movie,PlayReady,Cloudfront,iOS
4921,,,,,,,,,,,,,,,True,480p,1.5000000000000004,Yes,Series,Widevine,Cloudfront,Browser
4922,,,,,,,,,,,,,,,True,720p,4.700000000000003,No,Series,Widevine,Cloudfront,Browser
4923,,,,,,,,,,,,,,,True,2K,6.800000000000005,No,Movie,PlayReady,Cloudfront,iOS
4924,,,,,,,,,,,,,,,True,2K,3.3000000000000016,No,Documentary,Widevine,Akamai,iOS
4925,,,,,,,,,,,,,,,False,720p,2.000000000000001,No,Documentary,PlayReady,Cloudfront,FireTV
4926,,,,,,,,,,,,,,,True,480p,6.100000000000005,No,Movie,Widevine,Cloudfront,Browser
4927,,,,,,,,,,,,,,,False,1080p,1.7000000000000006,Yes,Series,PlayReady,Cloudfront,iOS
4928,,,,,,,,,,,,,,,True,1080p,3.5000000000000018,No,Series,Widevine,Cloudfront,iOS
4929,,,,,,,,,,,,,,,True,2K,2.000000000000001,No,Documentary,Widevine,Cloudfront,Android
4930,,,,,,,,,,,,,,,True,480p,5.200000000000004,No,Series,Widevine,Cloudfront,FireTV
4931,,,,,,,,,,,,,,,False,2K,3.3000000000000016,Yes,Documentary,PlayReady,Cloudfront,iOS
4932,,,,,,,,,,,,,,,False,1080p,3.100000000000002,No,Series,PlayReady,Cloudfront,Android
4933,,,,,,,,,,,,,,,False,4K,5.500000000000004,No,Documentary,Widevine,Cloudfront,FireTV
4934,,,,,,,,,,,,,,,True,4K,1.5000000000000004,No,Series,Widevine,Cloudfront,FireTV
4935,,,,,,,,,,,,,,,False,720p,1.7000000000000006,No,Documentary,Widevine,Cloudfront,iOS
4936,,,,,,,,,,,,,,,False,480p,4.800000000000003,Yes,Movie,Widevine,Cloudfront,Android
4937,,,,,,,,,,,,,,,True,480p,5.100000000000003,Yes,Movie,Widevine,Akamai,iOS
4938,,,,,,,,,,,,,,,False,720p,4.200000000000003,Yes,Movie,Widevine,Cloudfront,Browser
4939,,,,,,,,,,,,,,,False,480p,1.4000000000000004,No,Series,PlayReady,Cloudfront,Browser
4940,,,,,,,,,,,,,,,True,1080p,5.700000000000005,Yes,Series,Widevine,Akamai,iOS
4941,,,,,,,,,,,,,,,True,720p,1.4000000000000004,Yes,Series,PlayReady,Cloudfront,Android
4942,,,,,,,,,,,,,,,True,480p,3.3000000000000016,Yes,Series,Widevine,Akamai,iOS
4943,,,,,,,,,,,,,,,False,1080p,6.100000000000005,No,Documentary,PlayReady,Akamai,Android
4944,,,,,,,,,,,,,,,False,480p,2.200000000000001,No,Documentary,Widevine,Akamai,iOS
4945,,,,,,,,,,,,,,,False,720p,6.800000000000005,No,Series,Widevine,Akamai,Android
4946,,,,,,,,,,,,,,,True,1080p,6.600000000000005,Yes,Movie,PlayReady,Cloudfront,Browser
4947,,,,,,,,,,,,,,,True,1080p,1.7000000000000006,Yes,Series,Widevine,Akamai,iOS
4948,,,,,,,,,,,,,,,False,480p,2.5000000000000013,No,Series,Widevine,Akamai,Android
4949,,,,,,,,,,,,,,,False,720p,6.900000000000006,Yes,Documentary,Widevine,Cloudfront,iOS
4950,,,,,,,,,,,,,,,True,480p,5.600000000000003,Yes,Series,PlayReady,Cloudfront,Android
4951,,,,,,,,,,,,,,,False,480p,1.2000000000000002,No,Series,PlayReady,Akamai,FireTV
4952,,,,,,,,,,,,,,,False,480p,1.2000000000000002,No,Series,PlayReady,Cloudfront,Android
4953,,,,,,,,,,,,,,,False,1080p,5.500000000000004,Yes,Series,PlayReady,Cloudfront,iOS
4954,,,,,,,,,,,,,,,True,480p,5.400000000000004,Yes,Documentary,PlayReady,Akamai,FireTV
4955,,,,,,,,,,,,,,,False,720p,2.8000000000000016,No,Series,PlayReady,Akamai,Browser
4956,,,,,,,,,,,,,,,True,480p,5.300000000000004,No,Series,Widevine,Akamai,Browser
4957,,,,,,,,,,,,,,,True,1080p,1.6000000000000003,Yes,Series,PlayReady,Akamai,Browser
4958,,,,,,,,,,,,,,,False,480p,4.400000000000003,Yes,Movie,PlayReady,Akamai,Android
4959,,,,,,,,,,,,,,,True,480p,5.100000000000003,No,Movie,PlayReady,Cloudfront,iOS
4960,,,,,,,,,,,,,,,True,720p,2.8000000000000016,No,Series,PlayReady,Cloudfront,FireTV
4961,,,,,,,,,,,,,,,True,480p,2.200000000000001,No,Movie,Widevine,Akamai,Android
4962,,,,,,,,,,,,,,,False,480p,5.000000000000004,Yes,Series,Widevine,Akamai,FireTV
4963,,,,,,,,,,,,,,,True,720p,4.700000000000003,Yes,Movie,Widevine,Cloudfront,Android
4964,,,,,,,,,,,,,,,True,480p,2.8000000000000016,Yes,Documentary,Widevine,Akamai,FireTV
4965,,,,,,,,,,,,,,,True,2K,1.8000000000000007,No,Documentary,Widevine,Akamai,Android
4966,,,,,,,,,,,,,,,True,2K,5.700000000000005,Yes,Series,PlayReady,Akamai,Browser
4967,,,,,,,,,,,,,,,True,480p,6.400000000000005,Yes,Documentary,Widevine,Akamai,iOS
4968,,,,,,,,,,,,,,,False,720p,2.700000000000001,No,Documentary,Widevine,Akamai,FireTV
4969,,,,,,,,,,,,,,,False,480p,2.400000000000001,Yes,Documentary,PlayReady,Akamai,Android
4970,,,,,,,,,,,,,,,True,2K,6.500000000000004,No,Documentary,PlayReady,Cloudfront,iOS
4971,,,,,,,,,,,,,,,False,2K,6.900000000000006,Yes,Documentary,Widevine,Akamai,iOS
4972,,,,,,,,,,,,,,,False,1080p,6.900000000000006,Yes,Movie,Widevine,Cloudfront,Android
4973,,,,,,,,,,,,,,,False,480p,1.9000000000000008,Yes,Series,PlayReady,Cloudfront,Android
4974,,,,,,,,,,,,,,,False,720p,5.600000000000003,Yes,Documentary,PlayReady,Cloudfront,Browser
4975,,,,,,,,,,,,,,,True,720p,6.300000000000003,No,Series,PlayReady,Akamai,iOS
4976,,,,,,,,,,,,,,,True,480p,6.0000000000000036,No,Movie,Widevine,Cloudfront,Android
4977,,,,,,,,,,,,,,,True,480p,3.8000000000000025,No,Movie,Widevine,Akamai,FireTV
4978,,,,,,,,,,,,,,,False,720p,5.900000000000004,No,Movie,Widevine,Akamai,Browser
4979,,,,,,,,,,,,,,,True,480p,6.0000000000000036,Yes,Movie,PlayReady,Akamai,Browser
4980,,,,,,,,,,,,,,,False,480p,4.700000000000003,Yes,Series,Widevine,Akamai,FireTV
4981,,,,,,,,,,,,,,,True,480p,4.100000000000003,Yes,Documentary,PlayReady,Cloudfront,Android
4982,,,,,,,,,,,,,,,True,480p,6.600000000000005,Yes,Movie,PlayReady,Cloudfront,iOS
4983,,,,,,,,,,,,,,,True,480p,5.200000000000004,No,Series,Widevine,Cloudfront,Android
4984,,,,,,,,,,,,,,,False,1080p,4.800000000000003,Yes,Movie,PlayReady,Cloudfront,Android
4985,,,,,,,,,,,,,,,True,480p,4.100000000000003,No,Series,PlayReady,Akamai,FireTV
4986,,,,,,,,,,,,,,,True,2K,5.400000000000004,Yes,Movie,Widevine,Akamai,iOS
4987,,,,,,,,,,,,,,,False,480p,5.700000000000005,No,Movie,PlayReady,Cloudfront,Android
4988,,,,,,,,,,,,,,,False,480p,5.400000000000004,Yes,Series,PlayReady,Cloudfront,Android
4989,,,,,,,,,,,,,,,False,480p,6.900000000000006,Yes,Series,PlayReady,Akamai,Android
4990,,,,,,,,,,,,,,,False,720p,1.8000000000000007,Yes,Documentary,PlayReady,Akamai,Browser
4991,,,,,,,,,,,,,,,False,480p,3.3000000000000016,Yes,Documentary,PlayReady,Cloudfront,Browser
4992,,,,,,,,,,,,,,,True,2K,4.100000000000003,No,Documentary,Widevine,Cloudfront,Android
4993,,,,,,,,,,,,,,,True,480p,1.4000000000000004,Yes,Movie,Widevine,Cloudfront,iOS
4994,,,,,,,,,,,,,,,True,480p,1.9000000000000008,No,Movie,PlayReady,Cloudfront,FireTV
4995,,,,,,,,,,,,,,,False,480p,2.5000000000000013,Yes,Movie,Widevine,Akamai,FireTV
4996,,,,,,,,,,,,,,,True,1080p,1.3000000000000005,Yes,Movie,PlayReady,Akamai,FireTV
4997,,,,,,,,,,,,,,,False,1080p,6.200000000000005,Yes,Movie,Widevine,Cloudfront,Android
4998,,,,,,,,,,,,,,,False,480p,4.600000000000003,Yes,Documentary,Widevine,Cloudfront,FireTV
4999,,,,,,,,,,,,,,,True,2K,3.9000000000000026,Yes,Series,PlayReady,Cloudfront,Browser
5000,,,,,,,,,,,,,,,False,480p,1.2000000000000002,Yes,Series,PlayReady,Cloudfront,iOS
5001,,,,,,,,,,,,,,,True,720p,1.5000000000000004,No,Series,PlayReady,Akamai,Browser
5002,,,,,,,,,,,,,,,False,720p,3.5000000000000018,No,Series,Widevine,Cloudfront,iOS
5003,,,,,,,,,,,,,,,False,720p,5.500000000000004,No,Movie,Widevine,Cloudfront,iOS
5004,,,,,,,,,,,,,,,False,720p,3.7000000000000015,No,Movie,PlayReady,Akamai,Android
5005,,,,,,,,,,,,,,,True,720p,2.9000000000000017,No,Movie,PlayReady,Akamai,FireTV
5006,,,,,,,,,,,,,,,False,720p,2.8000000000000016,No,Movie,PlayReady,Cloudfront,Android
5007,,,,,,,,,,,,,,,False,720p,3.200000000000002,Yes,Documentary,PlayReady,Akamai,Browser
5008,,,,,,,,,,,,,,,True,720p,5.000000000000004,Yes,Series,PlayReady,Akamai,iOS
5009,,,,,,,,,,,,,,,False,480p,5.700000000000005,No,Documentary,PlayReady,Akamai,FireTV
5010,,,,,,,,,,,,,,,True,480p,5.500000000000004,Yes,Movie,Widevine,Akamai,FireTV
5011,,,,,,,,,,,,,,,True,720p,6.600000000000005,No,Series,PlayReady,Akamai,Browser
5012,,,,,,,,,,,,,,,False,480p,1.2000000000000002,No,Series,Widevine,Akamai,Browser
5013,,,,,,,,,,,,,,,False,720p,1.1,Yes,Movie,Widevine,Cloudfront,FireTV
5014,,,,,,,,,,,,,,,True,1080p,3.200000000000002,No,Documentary,PlayReady,Akamai,FireTV
5015,,,,,,,,,,,,,,,False,2K,3.5000000000000018,Yes,Series,Widevine,Akamai,Android
5016,,,,,,,,,,,,,,,True,480p,6.700000000000005,Yes,Movie,PlayReady,Akamai,iOS
5017,,,,,,,,,,,,,,,False,480p,3.7000000000000015,No,Movie,PlayReady,Akamai,iOS
5018,,,,,,,,,,,,,,,True,720p,6.100000000000005,No,Documentary,PlayReady,Akamai,Android
5019,,,,,,,,,,,,,,,False,480p,1.7000000000000006,Yes,Movie,Widevine,Cloudfront,FireTV
5020,,,,,,,,,,,,,,,False,480p,4.3000000000000025,No,Movie,PlayReady,Akamai,Android
5021,,,,,,,,,,,,,,,True,480p,1.8000000000000007,Yes,Documentary,Widevine,Akamai,Browser
5022,,,,,,,,,,,,,,,True,1080p,2.3000000000000007,Yes,Documentary,Widevine,Cloudfront,Android
5023,,,,,,,,,,,,,,,False,480p,6.800000000000005,Yes,Series,PlayReady,Cloudfront,Browser
5024,,,,,,,,,,,,,,,False,1080p,5.700000000000005,No,Documentary,PlayReady,Akamai,Browser
5025,,,,,,,,,,,,,,,False,720p,6.200000000000005,No,Documentary,PlayReady,Akamai,iOS
5026,,,,,,,,,,,,,,,False,480p,6.200000000000005,No,Series,PlayReady,Cloudfront,FireTV
5027,,,,,,,,,,,,,,,True,1080p,5.300000000000004,No,Movie,Widevine,Cloudfront,Browser
5028,,,,,,,,,,,,,,,True,4K,4.3000000000000025,No,Movie,Widevine,Cloudfront,Browser
5029,,,,,,,,,,,,,,,False,720p,4.800000000000003,No,Series,PlayReady,Cloudfront,Browser
5030,,,,,,,,,,,,,,,False,480p,1.2000000000000002,Yes,Documentary,PlayReady,Cloudfront,iOS
5031,,,,,,,,,,,,,,,False,480p,3.9000000000000026,No,Movie,PlayReady,Cloudfront,Browser
5032,,,,,,,,,,,,,,,True,480p,3.7000000000000015,No,Movie,PlayReady,Cloudfront,FireTV
5033,,,,,,,,,,,,,,,False,1080p,2.8000000000000016,Yes,Documentary,Widevine,Akamai,iOS
5034,,,,,,,,,,,,,,,True,720p,1.4000000000000004,No,Series,Widevine,Akamai,Browser
5035,,,,,,,,,,,,,,,False,720p,5.000000000000004,Yes,Movie,PlayReady,Akamai,Browser
5036,,,,,,,,,,,,,,,False,480p,3.100000000000002,No,Series,PlayReady,Akamai,FireTV
5037,,,,,,,,,,,,,,,True,480p,3.200000000000002,Yes,Documentary,Widevine,Akamai,Android
5038,,,,,,,,,,,,,,,False,720p,3.3000000000000016,No,Movie,PlayReady,Cloudfront,iOS
5039,,,,,,,,,,,,,,,True,480p,1.6000000000000003,No,Documentary,PlayReady,Akamai,iOS
5040,,,,,,,,,,,,,,,True,720p,4.200000000000003,No,Movie,Widevine,Cloudfront,Android
5041,,,,,,,,,,,,,,,True,480p,2.3000000000000007,No,Series,Widevine,Cloudfront,FireTV
5042,,,,,,,,,,,,,,,True,480p,2.000000000000001,No,Documentary,PlayReady,Cloudfront,Android
5043,,,,,,,,,,,,,,,False,2K,4.400000000000003,Yes,Series,Widevine,Akamai,iOS
5044,,,,,,,,,,,,,,,False,1080p,1.0,Yes,Series,Widevine,Cloudfront,Android
5045,,,,,,,,,,,,,,,False,480p,5.100000000000003,No,Series,PlayReady,Akamai,FireTV
5046,,,,,,,,,,,,,,,False,2K,4.3000000000000025,No,Movie,PlayReady,Cloudfront,Browser
5047,,,,,,,,,,,,,,,True,480p,5.500000000000004,Yes,Documentary,Widevine,Akamai,FireTV
5048,,,,,,,,,,,,,,,True,480p,4.200000000000003,No,Movie,PlayReady,Akamai,iOS
5049,,,,,,,,,,,,,,,True,720p,3.3000000000000016,No,Movie,PlayReady,Akamai,iOS
5050,,,,,,,,,,,,,,,False,720p,1.4000000000000004,No,Movie,Widevine,Cloudfront,FireTV
5051,,,,,,,,,,,,,,,True,480p,1.8000000000000007,Yes,Series,Widevine,Cloudfront,Browser
5052,,,,,,,,,,,,,,,False,720p,1.3000000000000005,No,Movie,Widevine,Cloudfront,iOS
5053,,,,,,,,,,,,,,,True,480p,6.900000000000006,Yes,Series,Widevine,Cloudfront,Browser
5054,,,,,,,,,,,,,,,True,1080p,5.700000000000005,Yes,Series,PlayReady,Cloudfront,Browser
5055,,,,,,,,,,,,,,,False,480p,5.500000000000004,No,Movie,Widevine,Akamai,Browser
5056,,,,,,,,,,,,,,,False,480p,1.9000000000000008,No,Documentary,Widevine,Cloudfront,FireTV
5057,,,,,,,,,,,,,,,False,1080p,2.200000000000001,Yes,Series,Widevine,Akamai,iOS
5058,,,,,,,,,,,,,,,True,480p,4.700000000000003,No,Series,PlayReady,Cloudfront,Browser
5059,,,,,,,,,,,,,,,False,480p,1.0,No,Movie,PlayReady,Akamai,FireTV
5060,,,,,,,,,,,,,,,True,1080p,5.500000000000004,Yes,Series,Widevine,Cloudfront,FireTV
5061,,,,,,,,,,,,,,,True,720p,6.800000000000005,No,Movie,Widevine,Akamai,Android
5062,,,,,,,,,,,,,,,True,480p,2.3000000000000007,No,Documentary,Widevine,Cloudfront,FireTV
5063,,,,,,,,,,,,,,,True,720p,2.700000000000001,Yes,Movie,PlayReady,Akamai,FireTV
5064,,,,,,,,,,,,,,,False,720p,2.100000000000001,Yes,Series,Widevine,Cloudfront,FireTV
5065,,,,,,,,,,,,,,,False,480p,3.8000000000000025,No,Movie,PlayReady,Cloudfront,FireTV
5066,,,,,,,,,,,,,,,True,480p,2.200000000000001,Yes,Documentary,PlayReady,Akamai,Browser
5067,,,,,,,,,,,,,,,False,480p,2.5000000000000013,Yes,Documentary,Widevine,Cloudfront,iOS
5068,,,,,,,,,,,,,,,True,720p,4.600000000000003,Yes,Series,Widevine,Akamai,iOS
5069,,,,,,,,,,,,,,,True,480p,6.300000000000003,Yes,Movie,Widevine,Cloudfront,Android
5070,,,,,,,,,,,,,,,True,720p,1.5000000000000004,Yes,Movie,Widevine,Cloudfront,FireTV
5071,,,,,,,,,,,,,,,False,720p,2.6000000000000014,Yes,Series,PlayReady,Cloudfront,iOS
5072,,,,,,,,,,,,,,,False,480p,5.100000000000003,Yes,Series,PlayReady,Akamai,iOS
5073,,,,,,,,,,,,,,,False,4K,1.6000000000000003,Yes,Series,Widevine,Cloudfront,iOS
5074,,,,,,,,,,,,,,,False,720p,5.000000000000004,No,Documentary,PlayReady,Cloudfront,iOS
5075,,,,,,,,,,,,,,,False,1080p,5.100000000000003,Yes,Documentary,PlayReady,Cloudfront,Browser
5076,,,,,,,,,,,,,,,True,480p,4.700000000000003,Yes,Series,PlayReady,Akamai,Android
5077,,,,,,,,,,,,,,,False,480p,1.1,Yes,Series,PlayReady,Akamai,Android
5078,,,,,,,,,,,,,,,False,480p,1.4000000000000004,No,Movie,PlayReady,Akamai,iOS
5079,,,,,,,,,,,,,,,True,4K,1.3000000000000005,Yes,Series,Widevine,Akamai,iOS
5080,,,,,,,,,,,,,,,False,1080p,5.500000000000004,Yes,Series,Widevine,Cloudfront,Browser
5081,,,,,,,,,,,,,,,False,480p,1.3000000000000005,No,Movie,PlayReady,Cloudfront,Android
5082,,,,,,,,,,,,,,,True,720p,1.1,Yes,Series,PlayReady,Akamai,iOS
5083,,,,,,,,,,,,,,,False,720p,5.400000000000004,No,Documentary,PlayReady,Akamai,iOS
5084,,,,,,,,,,,,,,,True,720p,4.800000000000003,Yes,Movie,PlayReady,Akamai,iOS
5085,,,,,,,,,,,,,,,False,2K,5.700000000000005,Yes,Movie,PlayReady,Cloudfront,Android
5086,,,,,,,,,,,,,,,False,2K,2.700000000000001,Yes,Documentary,Widevine,Cloudfront,Android
5087,,,,,,,,,,,,,,,False,4K,2.3000000000000007,No,Series,Widevine,Akamai,Browser
5088,,,,,,,,,,,,,,,True,720p,2.000000000000001,No,Documentary,Widevine,Akamai,iOS
5089,,,,,,,,,,,,,,,False,480p,6.800000000000005,No,Movie,PlayReady,Akamai,FireTV
5090,,,,,,,,,,,,,,,True,480p,2.6000000000000014,Yes,Series,PlayReady,Cloudfront,FireTV
5091,,,,,,,,,,,,,,,True,480p,4.700000000000003,No,Movie,Widevine,Akamai,Browser
5092,,,,,,,,,,,,,,,True,720p,5.700000000000005,No,Documentary,PlayReady,Akamai,Android
5093,,,,,,,,,,,,,,,True,2K,5.200000000000004,No,Documentary,Widevine,Cloudfront,FireTV
5094,,,,,,,,,,,,,,,False,1080p,2.000000000000001,No,Series,Widevine,Akamai,iOS
5095,,,,,,,,,,,,,,,False,4K,5.800000000000003,No,Movie,Widevine,Cloudfront,Browser
5096,,,,,,,,,,,,,,,False,480p,2.400000000000001,Yes,Movie,PlayReady,Akamai,Android
5097,,,,,,,,,,,,,,,True,720p,2.100000000000001,No,Documentary,PlayReady,Akamai,FireTV
5098,,,,,,,,,,,,,,,False,480p,3.6000000000000023,Yes,Documentary,PlayReady,Akamai,iOS
5099,,,,,,,,,,,,,,,False,2K,3.0000000000000018,Yes,Movie,Widevine,Akamai,iOS
5100,,,,,,,,,,,,,,,False,1080p,3.200000000000002,Yes,Documentary,Widevine,Cloudfront,iOS
5101,,,,,,,,,,,,,,,True,480p,5.100000000000003,No,Documentary,PlayReady,Cloudfront,Browser
5102,,,,,,,,,,,,,,,False,2K,3.5000000000000018,Yes,Documentary,Widevine,Cloudfront,Browser
5103,,,,,,,,,,,,,,,True,480p,3.3000000000000016,No,Series,Widevine,Cloudfront,iOS
5104,,,,,,,,,,,,,,,True,480p,1.4000000000000004,No,Series,Widevine,Cloudfront,Browser
5105,,,,,,,,,,,,,,,True,480p,4.100000000000003,Yes,Documentary,Widevine,Akamai,Android
5106,,,,,,,,,,,,,,,True,480p,2.5000000000000013,No,Series,Widevine,Cloudfront,Android
5107,,,,,,,,,,,,,,,True,2K,6.600000000000005,No,Documentary,Widevine,Akamai,Android
5108,,,,,,,,,,,,,,,False,480p,4.600000000000003,No,Series,PlayReady,Akamai,Android
5109,,,,,,,,,,,,,,,False,2K,1.6000000000000003,Yes,Documentary,Widevine,Akamai,FireTV
5110,,,,,,,,,,,,,,,False,720p,6.700000000000005,Yes,Documentary,PlayReady,Cloudfront,FireTV
5111,,,,,,,,,,,,,,,False,1080p,4.600000000000003,Yes,Movie,PlayReady,Cloudfront,Browser
5112,,,,,,,,,,,,,,,False,4K,6.0000000000000036,No,Documentary,PlayReady,Cloudfront,FireTV
5113,,,,,,,,,,,,,,,True,720p,3.0000000000000018,No,Documentary,PlayReady,Akamai,Browser
5114,,,,,,,,,,,,,,,False,2K,5.000000000000004,No,Movie,Widevine,Akamai,Browser
5115,,,,,,,,,,,,,,,True,480p,2.8000000000000016,No,Documentary,Widevine,Cloudfront,iOS
5116,,,,,,,,,,,,,,,False,480p,2.000000000000001,No,Movie,Widevine,Cloudfront,Android
5117,,,,,,,,,,,,,,,True,480p,2.5000000000000013,Yes,Movie,Widevine,Cloudfront,Android
5118,,,,,,,,,,,,,,,True,480p,3.9000000000000026,No,Movie,PlayReady,Cloudfront,FireTV
5119,,,,,,,,,,,,,,,False,1080p,1.7000000000000006,No,Movie,Widevine,Cloudfront,FireTV
5120,,,,,,,,,,,,,,,True,480p,2.000000000000001,No,Movie,Widevine,Cloudfront,Browser
5121,,,,,,,,,,,,,,,False,480p,6.0000000000000036,No,Series,PlayReady,Cloudfront,iOS
5122,,,,,,,,,,,,,,,False,1080p,2.6000000000000014,Yes,Series,Widevine,Cloudfront,iOS
5123,,,,,,,,,,,,,,,False,480p,1.5000000000000004,No,Movie,Widevine,Cloudfront,Browser
5124,,,,,,,,,,,,,,,False,480p,2.9000000000000017,No,Series,PlayReady,Akamai,FireTV
5125,,,,,,,,,,,,,,,True,4K,6.200000000000005,Yes,Documentary,Widevine,Akamai,Browser
5126,,,,,,,,,,,,,,,True,1080p,5.700000000000005,No,Series,Widevine,Cloudfront,iOS
5127,,,,,,,,,,,,,,,True,480p,6.100000000000005,Yes,Series,Widevine,Cloudfront,Android
5128,,,,,,,,,,,,,,,True,480p,2.3000000000000007,No,Documentary,PlayReady,Akamai,FireTV
5129,,,,,,,,,,,,,,,True,480p,2.6000000000000014,Yes,Documentary,PlayReady,Akamai,iOS
5130,,,,,,,,,,,,,,,False,480p,4.400000000000003,Yes,Documentary,PlayReady,Akamai,Android
5131,,,,,,,,,,,,,,,True,1080p,6.900000000000006,No,Documentary,Widevine,Akamai,Browser
5132,,,,,,,,,,,,,,,False,2K,5.200000000000004,Yes,Documentary,PlayReady,Akamai,Browser
5133,,,,,,,,,,,,,,,False,480p,2.6000000000000014,No,Documentary,Widevine,Akamai,Browser
5134,,,,,,,,,,,,,,,False,1080p,5.600000000000003,Yes,Movie,PlayReady,Akamai,iOS
5135,,,,,,,,,,,,,,,False,480p,1.4000000000000004,No,Documentary,Widevine,Cloudfront,Browser
5136,,,,,,,,,,,,,,,True,720p,6.900000000000006,Yes,Documentary,PlayReady,Akamai,FireTV
5137,,,,,,,,,,,,,,,False,2K,3.9000000000000026,No,Series,PlayReady,Cloudfront,FireTV
5138,,,,,,,,,,,,,,,True,480p,5.500000000000004,Yes,Documentary,Widevine,Akamai,Browser
5139,,,,,,,,,,,,,,,True,2K,3.3000000000000016,No,Series,PlayReady,Cloudfront,FireTV
5140,,,,,,,,,,,,,,,False,2K,1.4000000000000004,Yes,Movie,PlayReady,Akamai,FireTV
5141,,,,,,,,,,,,,,,False,480p,1.9000000000000008,No,Documentary,Widevine,Cloudfront,Browser
5142,,,,,,,,,,,,,,,False,720p,6.700000000000005,Yes,Movie,PlayReady,Cloudfront,Android
5143,,,,,,,,,,,,,,,False,1080p,4.400000000000003,Yes,Series,Widevine,Akamai,Android
5144,,,,,,,,,,,,,,,True,480p,5.200000000000004,No,Documentary,Widevine,Akamai,Android
5145,,,,,,,,,,,,,,,False,480p,2.400000000000001,Yes,Documentary,PlayReady,Cloudfront,FireTV
5146,,,,,,,,,,,,,,,False,480p,3.3000000000000016,Yes,Documentary,PlayReady,Cloudfront,iOS
5147,,,,,,,,,,,,,,,False,2K,5.400000000000004,No,Movie,Widevine,Cloudfront,Android
5148,,,,,,,,,,,,,,,False,480p,5.000000000000004,No,Movie,Widevine,Cloudfront,iOS
5149,,,,,,,,,,,,,,,True,4K,2.6000000000000014,Yes,Movie,PlayReady,Cloudfront,iOS
5150,,,,,,,,,,,,,,,True,480p,5.700000000000005,Yes,Documentary,PlayReady,Akamai,Browser
5151,,,,,,,,,,,,,,,True,480p,1.6000000000000003,Yes,Documentary,Widevine,Cloudfront,iOS
5152,,,,,,,,,,,,,,,False,720p,1.2000000000000002,No,Movie,Widevine,Akamai,iOS
5153,,,,,,,,,,,,,,,False,720p,6.200000000000005,No,Series,Widevine,Akamai,FireTV
5154,,,,,,,,,,,,,,,True,480p,3.0000000000000018,Yes,Movie,Widevine,Cloudfront,Browser
5155,,,,,,,,,,,,,,,False,720p,4.400000000000003,Yes,Movie,Widevine,Cloudfront,iOS
5156,,,,,,,,,,,,,,,False,720p,6.700000000000005,No,Documentary,PlayReady,Cloudfront,Browser
5157,,,,,,,,,,,,,,,False,480p,1.1,No,Documentary,PlayReady,Akamai,iOS
5158,,,,,,,,,,,,,,,False,480p,2.400000000000001,Yes,Series,PlayReady,Akamai,FireTV
5159,,,,,,,,,,,,,,,False,480p,3.3000000000000016,Yes,Series,PlayReady,Akamai,Browser
5160,,,,,,,,,,,,,,,True,1080p,2.400000000000001,No,Documentary,Widevine,Akamai,Browser
